"","ARREST_DATE","CITY_COUNCIL_DISTRICT","Arrest.Count"
"12446",2019-05-11,"36",3
"12447",2019-05-11,"37",27
"12448",2019-05-11,"38",5
"12449",2019-05-11,"39",10
"12450",2019-05-11,"40",14
"12451",2019-05-11,"41",7
"12452",2019-05-11,"42",5
"12453",2019-05-11,"43",4
"12454",2019-05-11,"44",3
"12455",2019-05-11,"45",2
"12456",2019-05-11,"46",3
"12457",2019-05-11,"47",7
"12458",2019-05-11,"48",5
"12459",2019-05-11,"49",9
"12460",2019-05-11,"50",5
"12461",2019-05-12,"01",18
"12462",2019-05-12,"02",3
"12463",2019-05-12,"03",13
"12464",2019-05-12,"04",4
"12465",2019-05-12,"05",4
"12466",2019-05-12,"06",2
"12467",2019-05-12,"07",13
"12468",2019-05-12,"08",19
"12469",2019-05-12,"09",16
"12470",2019-05-12,"10",16
"12471",2019-05-12,"11",9
"12472",2019-05-12,"12",6
"12473",2019-05-12,"13",5
"12474",2019-05-12,"14",8
"12475",2019-05-12,"15",18
"12476",2019-05-12,"16",15
"12477",2019-05-12,"17",5
"12478",2019-05-12,"18",6
"12479",2019-05-12,"19",4
"12480",2019-05-12,"20",1
"12481",2019-05-12,"21",4
"12482",2019-05-12,"22",4
"12483",2019-05-12,"23",9
"12484",2019-05-12,"24",13
"12485",2019-05-12,"25",11
"12486",2019-05-12,"26",4
"12487",2019-05-12,"27",11
"12488",2019-05-12,"28",5
"12489",2019-05-12,"29",4
"12490",2019-05-12,"30",1
"12491",2019-05-12,"31",3
"12492",2019-05-12,"32",1
"12493",2019-05-12,"33",19
"12494",2019-05-12,"34",8
"12495",2019-05-12,"35",6
"12496",2019-05-12,"37",23
"12497",2019-05-12,"38",7
"12498",2019-05-12,"39",3
"12499",2019-05-12,"40",4
"12500",2019-05-12,"41",1
"12501",2019-05-12,"42",2
"12502",2019-05-12,"43",2
"12503",2019-05-12,"45",5
"12504",2019-05-12,"46",1
"12505",2019-05-12,"47",2
"12506",2019-05-12,"48",9
"12507",2019-05-12,"49",13
"12508",2019-05-12,"50",1
"12509",2019-05-13,"01",27
"12510",2019-05-13,"02",2
"12511",2019-05-13,"03",15
"12512",2019-05-13,"05",7
"12513",2019-05-13,"06",3
"12514",2019-05-13,"07",6
"12515",2019-05-13,"08",26
"12516",2019-05-13,"09",9
"12517",2019-05-13,"10",18
"12518",2019-05-13,"11",13
"12519",2019-05-13,"12",4
"12520",2019-05-13,"13",5
"12521",2019-05-13,"14",11
"12522",2019-05-13,"15",15
"12523",2019-05-13,"16",14
"12524",2019-05-13,"17",9
"12525",2019-05-13,"18",2
"12526",2019-05-13,"19",13
"12527",2019-05-13,"20",2
"12528",2019-05-13,"21",6
"12529",2019-05-13,"22",9
"12530",2019-05-13,"23",10
"12531",2019-05-13,"24",15
"12532",2019-05-13,"25",12
"12533",2019-05-13,"26",2
"12534",2019-05-13,"27",13
"12535",2019-05-13,"28",11
"12536",2019-05-13,"29",4
"12537",2019-05-13,"30",4
"12538",2019-05-13,"31",7
"12539",2019-05-13,"32",3
"12540",2019-05-13,"33",28
"12541",2019-05-13,"34",9
"12542",2019-05-13,"35",11
"12543",2019-05-13,"36",5
"12544",2019-05-13,"37",34
"12545",2019-05-13,"38",2
"12546",2019-05-13,"39",5
"12547",2019-05-13,"40",3
"12548",2019-05-13,"41",7
"12549",2019-05-13,"42",3
"12550",2019-05-13,"43",5
"12551",2019-05-13,"44",3
"12552",2019-05-13,"45",1
"12553",2019-05-13,"46",5
"12554",2019-05-13,"47",10
"12555",2019-05-13,"48",5
"12556",2019-05-13,"49",19
"12557",2019-05-13,"50",3
"12558",2019-05-14,"01",43
"12559",2019-05-14,"02",16
"12560",2019-05-14,"03",34
"12561",2019-05-14,"04",18
"12562",2019-05-14,"05",8
"12563",2019-05-14,"06",4
"12564",2019-05-14,"07",12
"12565",2019-05-14,"08",48
"12566",2019-05-14,"09",18
"12567",2019-05-14,"10",17
"12568",2019-05-14,"11",17
"12569",2019-05-14,"12",12
"12570",2019-05-14,"13",11
"12571",2019-05-14,"14",8
"12572",2019-05-14,"15",30
"12573",2019-05-14,"16",21
"12574",2019-05-14,"17",16
"12575",2019-05-14,"18",9
"12576",2019-05-14,"19",16
"12577",2019-05-14,"20",2
"12578",2019-05-14,"21",11
"12579",2019-05-14,"22",14
"12580",2019-05-14,"23",21
"12581",2019-05-14,"24",9
"12582",2019-05-14,"25",7
"12583",2019-05-14,"26",1
"12584",2019-05-14,"27",19
"12585",2019-05-14,"28",19
"12586",2019-05-14,"29",11
"12587",2019-05-14,"30",9
"12588",2019-05-14,"31",6
"12589",2019-05-14,"32",2
"12590",2019-05-14,"33",35
"12591",2019-05-14,"34",12
"12592",2019-05-14,"35",14
"12593",2019-05-14,"36",5
"12594",2019-05-14,"37",27
"12595",2019-05-14,"38",9
"12596",2019-05-14,"39",6
"12597",2019-05-14,"40",12
"12598",2019-05-14,"41",6
"12599",2019-05-14,"42",4
"12600",2019-05-14,"43",6
"12601",2019-05-14,"44",5
"12602",2019-05-14,"45",6
"12603",2019-05-14,"46",6
"12604",2019-05-14,"47",4
"12605",2019-05-14,"48",10
"12606",2019-05-14,"49",11
"12607",2019-05-14,"50",8
"12608",2019-05-15,"01",56
"12609",2019-05-15,"02",14
"12610",2019-05-15,"03",28
"12611",2019-05-15,"04",4
"12612",2019-05-15,"05",14
"12613",2019-05-15,"06",6
"12614",2019-05-15,"07",10
"12615",2019-05-15,"08",39
"12616",2019-05-15,"09",12
"12617",2019-05-15,"10",25
"12618",2019-05-15,"11",19
"12619",2019-05-15,"12",9
"12620",2019-05-15,"13",14
"12621",2019-05-15,"14",9
"12622",2019-05-15,"15",28
"12623",2019-05-15,"16",21
"12624",2019-05-15,"17",18
"12625",2019-05-15,"18",7
"12626",2019-05-15,"19",13
"12627",2019-05-15,"20",2
"12628",2019-05-15,"21",11
"12629",2019-05-15,"22",17
"12630",2019-05-15,"23",24
"12631",2019-05-15,"24",15
"12632",2019-05-15,"25",12
"12633",2019-05-15,"26",4
"12634",2019-05-15,"27",22
"12635",2019-05-15,"28",29
"12636",2019-05-15,"29",9
"12637",2019-05-15,"30",10
"12638",2019-05-15,"31",6
"12639",2019-05-15,"32",4
"12640",2019-05-15,"33",50
"12641",2019-05-15,"34",10
"12642",2019-05-15,"35",12
"12643",2019-05-15,"36",8
"12644",2019-05-15,"37",31
"12645",2019-05-15,"38",5
"12646",2019-05-15,"39",16
"12647",2019-05-15,"40",19
"12648",2019-05-15,"41",9
"12649",2019-05-15,"42",4
"12650",2019-05-15,"43",7
"12651",2019-05-15,"44",9
"12652",2019-05-15,"45",5
"12653",2019-05-15,"46",17
"12654",2019-05-15,"47",15
"12655",2019-05-15,"48",17
"12656",2019-05-15,"49",18
"12657",2019-05-15,"50",8
"12658",2019-05-16,"01",31
"12659",2019-05-16,"02",11
"12660",2019-05-16,"03",37
"12661",2019-05-16,"04",1
"12662",2019-05-16,"05",13
"12663",2019-05-16,"06",9
"12664",2019-05-16,"07",32
"12665",2019-05-16,"08",33
"12666",2019-05-16,"09",16
"12667",2019-05-16,"10",31
"12668",2019-05-16,"11",8
"12669",2019-05-16,"12",13
"12670",2019-05-16,"13",13
"12671",2019-05-16,"14",20
"12672",2019-05-16,"15",26
"12673",2019-05-16,"16",37
"12674",2019-05-16,"17",16
"12675",2019-05-16,"18",5
"12676",2019-05-16,"19",11
"12677",2019-05-16,"21",2
"12678",2019-05-16,"22",14
"12679",2019-05-16,"23",13
"12680",2019-05-16,"24",6
"12681",2019-05-16,"25",16
"12682",2019-05-16,"26",1
"12683",2019-05-16,"27",15
"12684",2019-05-16,"28",16
"12685",2019-05-16,"29",5
"12686",2019-05-16,"30",4
"12687",2019-05-16,"31",9
"12688",2019-05-16,"32",5
"12689",2019-05-16,"33",27
"12690",2019-05-16,"34",5
"12691",2019-05-16,"35",7
"12692",2019-05-16,"36",6
"12693",2019-05-16,"37",14
"12694",2019-05-16,"38",11
"12695",2019-05-16,"39",10
"12696",2019-05-16,"40",22
"12697",2019-05-16,"41",3
"12698",2019-05-16,"42",8
"12699",2019-05-16,"43",6
"12700",2019-05-16,"44",10
"12701",2019-05-16,"45",13
"12702",2019-05-16,"46",6
"12703",2019-05-16,"47",9
"12704",2019-05-16,"48",5
"12705",2019-05-16,"49",20
"12706",2019-05-16,"50",4
"12707",2019-05-17,"01",23
"12708",2019-05-17,"02",10
"12709",2019-05-17,"03",24
"12710",2019-05-17,"04",6
"12711",2019-05-17,"05",8
"12712",2019-05-17,"06",7
"12713",2019-05-17,"07",21
"12714",2019-05-17,"08",28
"12715",2019-05-17,"09",14
"12716",2019-05-17,"10",37
"12717",2019-05-17,"11",13
"12718",2019-05-17,"12",18
"12719",2019-05-17,"13",14
"12720",2019-05-17,"14",15
"12721",2019-05-17,"15",18
"12722",2019-05-17,"16",24
"12723",2019-05-17,"17",9
"12724",2019-05-17,"18",3
"12725",2019-05-17,"19",5
"12726",2019-05-17,"20",1
"12727",2019-05-17,"21",10
"12728",2019-05-17,"22",8
"12729",2019-05-17,"23",6
"12730",2019-05-17,"24",11
"12731",2019-05-17,"25",8
"12732",2019-05-17,"26",2
"12733",2019-05-17,"27",16
"12734",2019-05-17,"28",27
"12735",2019-05-17,"30",7
"12736",2019-05-17,"31",10
"12737",2019-05-17,"32",5
"12738",2019-05-17,"33",33
"12739",2019-05-17,"34",13
"12740",2019-05-17,"35",4
"12741",2019-05-17,"36",8
"12742",2019-05-17,"37",32
"12743",2019-05-17,"38",9
"12744",2019-05-17,"39",15
"12745",2019-05-17,"40",14
"12746",2019-05-17,"41",3
"12747",2019-05-17,"42",4
"12748",2019-05-17,"43",7
"12749",2019-05-17,"44",6
"12750",2019-05-17,"45",3
"12751",2019-05-17,"46",4
"12752",2019-05-17,"47",10
"12753",2019-05-17,"48",8
"12754",2019-05-17,"49",12
"12755",2019-05-17,"50",7
"12756",2019-05-18,"01",27
"12757",2019-05-18,"02",9
"12758",2019-05-18,"03",24
"12759",2019-05-18,"04",8
"12760",2019-05-18,"05",14
"12761",2019-05-18,"06",9
"12762",2019-05-18,"07",15
"12763",2019-05-18,"08",34
"12764",2019-05-18,"09",19
"12765",2019-05-18,"10",25
"12766",2019-05-18,"11",9
"12767",2019-05-18,"12",10
"12768",2019-05-18,"13",8
"12769",2019-05-18,"14",9
"12770",2019-05-18,"15",22
"12771",2019-05-18,"16",13
"12772",2019-05-18,"17",9
"12773",2019-05-18,"18",4
"12774",2019-05-18,"19",9
"12775",2019-05-18,"21",6
"12776",2019-05-18,"22",7
"12777",2019-05-18,"23",8
"12778",2019-05-18,"24",8
"12779",2019-05-18,"25",11
"12780",2019-05-18,"26",2
"12781",2019-05-18,"27",15
"12782",2019-05-18,"28",28
"12783",2019-05-18,"29",5
"12784",2019-05-18,"30",7
"12785",2019-05-18,"31",3
"12786",2019-05-18,"32",8
"12787",2019-05-18,"33",25
"12788",2019-05-18,"34",4
"12789",2019-05-18,"35",2
"12790",2019-05-18,"36",5
"12791",2019-05-18,"37",18
"12792",2019-05-18,"38",15
"12793",2019-05-18,"39",8
"12794",2019-05-18,"40",12
"12795",2019-05-18,"41",9
"12796",2019-05-18,"42",5
"12797",2019-05-18,"43",2
"12798",2019-05-18,"44",5
"12799",2019-05-18,"45",6
"12800",2019-05-18,"46",4
"12801",2019-05-18,"47",10
"12802",2019-05-18,"48",4
"12803",2019-05-18,"49",15
"12804",2019-05-18,"50",3
"12805",2019-05-19,"01",26
"12806",2019-05-19,"02",14
"12807",2019-05-19,"03",13
"12808",2019-05-19,"04",5
"12809",2019-05-19,"05",6
"12810",2019-05-19,"06",3
"12811",2019-05-19,"07",23
"12812",2019-05-19,"08",17
"12813",2019-05-19,"09",10
"12814",2019-05-19,"10",19
"12815",2019-05-19,"11",10
"12816",2019-05-19,"12",4
"12817",2019-05-19,"13",13
"12818",2019-05-19,"14",12
"12819",2019-05-19,"15",14
"12820",2019-05-19,"16",16
"12821",2019-05-19,"17",6
"12822",2019-05-19,"18",6
"12823",2019-05-19,"19",9
"12824",2019-05-19,"20",1
"12825",2019-05-19,"21",6
"12826",2019-05-19,"22",15
"12827",2019-05-19,"23",12
"12828",2019-05-19,"24",8
"12829",2019-05-19,"25",16
"12830",2019-05-19,"26",8
"12831",2019-05-19,"27",11
"12832",2019-05-19,"28",17
"12833",2019-05-19,"29",2
"12834",2019-05-19,"30",5
"12835",2019-05-19,"31",1
"12836",2019-05-19,"32",1
"12837",2019-05-19,"33",26
"12838",2019-05-19,"34",7
"12839",2019-05-19,"35",7
"12840",2019-05-19,"36",2
"12841",2019-05-19,"37",26
"12842",2019-05-19,"38",6
"12843",2019-05-19,"39",2
"12844",2019-05-19,"40",11
"12845",2019-05-19,"41",7
"12846",2019-05-19,"42",2
"12847",2019-05-19,"43",11
"12848",2019-05-19,"44",7
"12849",2019-05-19,"45",12
"12850",2019-05-19,"46",1
"12851",2019-05-19,"47",10
"12852",2019-05-19,"48",10
"12853",2019-05-19,"49",11
"12854",2019-05-19,"50",8
"12855",2019-05-20,"01",29
"12856",2019-05-20,"02",8
"12857",2019-05-20,"03",17
"12858",2019-05-20,"04",3
"12859",2019-05-20,"05",5
"12860",2019-05-20,"06",4
"12861",2019-05-20,"07",7
"12862",2019-05-20,"08",23
"12863",2019-05-20,"09",11
"12864",2019-05-20,"10",27
"12865",2019-05-20,"11",16
"12866",2019-05-20,"12",14
"12867",2019-05-20,"13",12
"12868",2019-05-20,"14",14
"12869",2019-05-20,"15",17
"12870",2019-05-20,"16",18
"12871",2019-05-20,"17",10
"12872",2019-05-20,"18",8
"12873",2019-05-20,"19",4
"12874",2019-05-20,"20",4
"12875",2019-05-20,"21",10
"12876",2019-05-20,"22",9
"12877",2019-05-20,"23",17
"12878",2019-05-20,"24",16
"12879",2019-05-20,"25",9
"12880",2019-05-20,"26",2
"12881",2019-05-20,"27",25
"12882",2019-05-20,"28",17
"12883",2019-05-20,"29",1
"12884",2019-05-20,"30",2
"12885",2019-05-20,"31",8
"12886",2019-05-20,"32",4
"12887",2019-05-20,"33",36
"12888",2019-05-20,"34",5
"12889",2019-05-20,"35",8
"12890",2019-05-20,"36",1
"12891",2019-05-20,"37",28
"12892",2019-05-20,"38",10
"12893",2019-05-20,"39",6
"12894",2019-05-20,"40",8
"12895",2019-05-20,"41",10
"12896",2019-05-20,"42",1
"12897",2019-05-20,"43",2
"12898",2019-05-20,"44",6
"12899",2019-05-20,"45",5
"12900",2019-05-20,"46",2
"12901",2019-05-20,"47",6
"12902",2019-05-20,"48",8
"12903",2019-05-20,"49",11
"12904",2019-05-20,"50",3
"12905",2019-05-21,"01",29
"12906",2019-05-21,"02",15
"12907",2019-05-21,"03",52
"12908",2019-05-21,"04",6
"12909",2019-05-21,"05",14
"12910",2019-05-21,"06",8
"12911",2019-05-21,"07",19
"12912",2019-05-21,"08",50
"12913",2019-05-21,"09",13
"12914",2019-05-21,"10",29
"12915",2019-05-21,"11",14
"12916",2019-05-21,"12",5
"12917",2019-05-21,"13",14
"12918",2019-05-21,"14",10
"12919",2019-05-21,"15",14
"12920",2019-05-21,"16",20
"12921",2019-05-21,"17",3
"12922",2019-05-21,"18",6
"12923",2019-05-21,"19",16
"12924",2019-05-21,"20",3
"12925",2019-05-21,"21",21
"12926",2019-05-21,"22",16
"12927",2019-05-21,"23",22
"12928",2019-05-21,"24",9
"12929",2019-05-21,"25",10
"12930",2019-05-21,"26",3
"12931",2019-05-21,"27",27
"12932",2019-05-21,"28",17
"12933",2019-05-21,"29",10
"12934",2019-05-21,"30",5
"12935",2019-05-21,"31",11
"12936",2019-05-21,"32",5
"12937",2019-05-21,"33",34
"12938",2019-05-21,"34",12
"12939",2019-05-21,"35",15
"12940",2019-05-21,"36",8
"12941",2019-05-21,"37",50
"12942",2019-05-21,"38",14
"12943",2019-05-21,"39",5
"12944",2019-05-21,"40",20
"12945",2019-05-21,"41",17
"12946",2019-05-21,"42",9
"12947",2019-05-21,"43",4
"12948",2019-05-21,"44",3
"12949",2019-05-21,"45",3
"12950",2019-05-21,"46",8
"12951",2019-05-21,"47",7
"12952",2019-05-21,"48",13
"12953",2019-05-21,"49",22
"12954",2019-05-21,"50",7
"12955",2019-05-22,"01",43
"12956",2019-05-22,"02",12
"12957",2019-05-22,"03",37
"12958",2019-05-22,"04",9
"12959",2019-05-22,"05",10
"12960",2019-05-22,"06",5
"12961",2019-05-22,"07",19
"12962",2019-05-22,"08",36
"12963",2019-05-22,"09",22
"12964",2019-05-22,"10",22
"12965",2019-05-22,"11",14
"12966",2019-05-22,"12",9
"12967",2019-05-22,"13",14
"12968",2019-05-22,"14",9
"12969",2019-05-22,"15",21
"12970",2019-05-22,"16",15
"12971",2019-05-22,"17",17
"12972",2019-05-22,"18",7
"12973",2019-05-22,"19",16
"12974",2019-05-22,"21",8
"12975",2019-05-22,"22",13
"12976",2019-05-22,"23",16
"12977",2019-05-22,"24",13
"12978",2019-05-22,"25",9
"12979",2019-05-22,"26",8
"12980",2019-05-22,"27",23
"12981",2019-05-22,"28",22
"12982",2019-05-22,"29",7
"12983",2019-05-22,"30",8
"12984",2019-05-22,"31",11
"12985",2019-05-22,"32",7
"12986",2019-05-22,"33",43
"12987",2019-05-22,"34",3
"12988",2019-05-22,"35",11
"12989",2019-05-22,"36",4
"12990",2019-05-22,"37",48
"12991",2019-05-22,"38",13
"12992",2019-05-22,"39",23
"12993",2019-05-22,"40",13
"12994",2019-05-22,"41",8
"12995",2019-05-22,"42",8
"12996",2019-05-22,"43",7
"12997",2019-05-22,"44",9
"12998",2019-05-22,"45",2
"12999",2019-05-22,"46",11
"13000",2019-05-22,"47",9
"13001",2019-05-22,"48",17
"13002",2019-05-22,"49",24
"13003",2019-05-22,"50",7
"13004",2019-05-23,"01",46
"13005",2019-05-23,"02",21
"13006",2019-05-23,"03",43
"13007",2019-05-23,"04",8
"13008",2019-05-23,"05",11
"13009",2019-05-23,"06",11
"13010",2019-05-23,"07",14
"13011",2019-05-23,"08",41
"13012",2019-05-23,"09",17
"13013",2019-05-23,"10",25
"13014",2019-05-23,"11",13
"13015",2019-05-23,"12",11
"13016",2019-05-23,"13",14
"13017",2019-05-23,"14",17
"13018",2019-05-23,"15",21
"13019",2019-05-23,"16",23
"13020",2019-05-23,"17",5
"13021",2019-05-23,"18",4
"13022",2019-05-23,"19",22
"13023",2019-05-23,"20",2
"13024",2019-05-23,"21",7
"13025",2019-05-23,"22",5
"13026",2019-05-23,"23",25
"13027",2019-05-23,"24",11
"13028",2019-05-23,"25",12
"13029",2019-05-23,"26",10
"13030",2019-05-23,"27",16
"13031",2019-05-23,"28",15
"13032",2019-05-23,"29",11
"13033",2019-05-23,"30",10
"13034",2019-05-23,"31",7
"13035",2019-05-23,"32",3
"13036",2019-05-23,"33",32
"13037",2019-05-23,"34",6
"13038",2019-05-23,"35",8
"13039",2019-05-23,"36",6
"13040",2019-05-23,"37",29
"13041",2019-05-23,"38",8
"13042",2019-05-23,"39",8
"13043",2019-05-23,"40",13
"13044",2019-05-23,"41",5
"13045",2019-05-23,"42",1
"13046",2019-05-23,"43",11
"13047",2019-05-23,"44",7
"13048",2019-05-23,"45",3
"13049",2019-05-23,"46",2
"13050",2019-05-23,"47",11
"13051",2019-05-23,"48",7
"13052",2019-05-23,"49",20
"13053",2019-05-23,"50",8
"13054",2019-05-24,"01",31
"13055",2019-05-24,"02",5
"13056",2019-05-24,"03",33
"13057",2019-05-24,"04",9
"13058",2019-05-24,"05",5
"13059",2019-05-24,"06",10
"13060",2019-05-24,"07",10
"13061",2019-05-24,"08",49
"13062",2019-05-24,"09",28
"13063",2019-05-24,"10",29
"13064",2019-05-24,"11",12
"13065",2019-05-24,"12",6
"13066",2019-05-24,"13",11
"13067",2019-05-24,"14",19
"13068",2019-05-24,"15",21
"13069",2019-05-24,"16",23
"13070",2019-05-24,"17",11
"13071",2019-05-24,"19",10
"13072",2019-05-24,"20",5
"13073",2019-05-24,"21",6
"13074",2019-05-24,"22",11
"13075",2019-05-24,"23",15
"13076",2019-05-24,"24",7
"13077",2019-05-24,"25",12
"13078",2019-05-24,"26",5
"13079",2019-05-24,"27",18
"13080",2019-05-24,"28",21
"13081",2019-05-24,"29",2
"13082",2019-05-24,"30",6
"13083",2019-05-24,"31",6
"13084",2019-05-24,"32",9
"13085",2019-05-24,"33",47
"13086",2019-05-24,"34",10
"13087",2019-05-24,"35",7
"13088",2019-05-24,"36",3
"13089",2019-05-24,"37",28
"13090",2019-05-24,"38",19
"13091",2019-05-24,"39",5
"13092",2019-05-24,"40",11
"13093",2019-05-24,"41",4
"13094",2019-05-24,"42",19
"13095",2019-05-24,"43",8
"13096",2019-05-24,"44",9
"13097",2019-05-24,"45",3
"13098",2019-05-24,"46",4
"13099",2019-05-24,"47",7
"13100",2019-05-24,"48",7
"13101",2019-05-24,"49",19
"13102",2019-05-24,"50",7
"13103",2019-05-25,"01",31
"13104",2019-05-25,"02",12
"13105",2019-05-25,"03",22
"13106",2019-05-25,"04",27
"13107",2019-05-25,"05",14
"13108",2019-05-25,"06",4
"13109",2019-05-25,"07",14
"13110",2019-05-25,"08",22
"13111",2019-05-25,"09",10
"13112",2019-05-25,"10",35
"13113",2019-05-25,"11",20
"13114",2019-05-25,"12",7
"13115",2019-05-25,"13",10
"13116",2019-05-25,"14",16
"13117",2019-05-25,"15",9
"13118",2019-05-25,"16",18
"13119",2019-05-25,"17",6
"13120",2019-05-25,"18",4
"13121",2019-05-25,"19",20
"13122",2019-05-25,"20",2
"13123",2019-05-25,"21",7
"13124",2019-05-25,"22",9
"13125",2019-05-25,"23",21
"13126",2019-05-25,"24",5
"13127",2019-05-25,"25",14
"13128",2019-05-25,"26",8
"13129",2019-05-25,"27",11
"13130",2019-05-25,"28",11
"13131",2019-05-25,"29",3
"13132",2019-05-25,"30",6
"13133",2019-05-25,"31",11
"13134",2019-05-25,"32",1
"13135",2019-05-25,"33",28
"13136",2019-05-25,"34",15
"13137",2019-05-25,"35",7
"13138",2019-05-25,"36",11
"13139",2019-05-25,"37",20
"13140",2019-05-25,"38",10
"13141",2019-05-25,"39",8
"13142",2019-05-25,"40",5
"13143",2019-05-25,"41",4
"13144",2019-05-25,"42",9
"13145",2019-05-25,"43",4
"13146",2019-05-25,"44",4
"13147",2019-05-25,"45",5
"13148",2019-05-25,"46",2
"13149",2019-05-25,"47",9
"13150",2019-05-25,"48",7
"13151",2019-05-25,"49",19
"13152",2019-05-25,"50",3
"13153",2019-05-26,"01",22
"13154",2019-05-26,"02",8
"13155",2019-05-26,"03",28
"13156",2019-05-26,"04",2
"13157",2019-05-26,"05",4
"13158",2019-05-26,"06",6
"13159",2019-05-26,"07",12
"13160",2019-05-26,"08",16
"13161",2019-05-26,"09",6
"13162",2019-05-26,"10",25
"13163",2019-05-26,"11",10
"13164",2019-05-26,"12",5
"13165",2019-05-26,"13",9
"13166",2019-05-26,"14",9
"13167",2019-05-26,"15",15
"13168",2019-05-26,"16",13
"13169",2019-05-26,"17",3
"13170",2019-05-26,"18",6
"13171",2019-05-26,"19",5
"13172",2019-05-26,"20",2
"13173",2019-05-26,"21",8
"13174",2019-05-26,"22",4
"13175",2019-05-26,"23",11
"13176",2019-05-26,"24",9
"13177",2019-05-26,"25",11
"13178",2019-05-26,"26",9
"13179",2019-05-26,"27",8
"13180",2019-05-26,"28",14
"13181",2019-05-26,"29",1
"13182",2019-05-26,"30",4
"13183",2019-05-26,"31",10
"13184",2019-05-26,"32",5
"13185",2019-05-26,"33",14
"13186",2019-05-26,"34",8
"13187",2019-05-26,"35",7
"13188",2019-05-26,"36",1
"13189",2019-05-26,"37",10
"13190",2019-05-26,"38",6
"13191",2019-05-26,"39",9
"13192",2019-05-26,"40",13
"13193",2019-05-26,"41",5
"13194",2019-05-26,"42",6
"13195",2019-05-26,"43",4
"13196",2019-05-26,"44",4
"13197",2019-05-26,"45",2
"13198",2019-05-26,"46",3
"13199",2019-05-26,"47",15
"13200",2019-05-26,"48",6
"13201",2019-05-26,"49",25
"13202",2019-05-26,"50",5
"13203",2019-05-27,"01",23
"13204",2019-05-27,"02",10
"13205",2019-05-27,"03",30
"13206",2019-05-27,"04",4
"13207",2019-05-27,"05",5
"13208",2019-05-27,"06",3
"13209",2019-05-27,"07",16
"13210",2019-05-27,"08",14
"13211",2019-05-27,"09",13
"13212",2019-05-27,"10",27
"13213",2019-05-27,"11",10
"13214",2019-05-27,"12",8
"13215",2019-05-27,"13",9
"13216",2019-05-27,"14",10
"13217",2019-05-27,"15",17
"13218",2019-05-27,"16",10
"13219",2019-05-27,"17",3
"13220",2019-05-27,"18",3
"13221",2019-05-27,"19",12
"13222",2019-05-27,"20",2
"13223",2019-05-27,"21",8
"13224",2019-05-27,"22",4
"13225",2019-05-27,"23",14
"13226",2019-05-27,"24",14
"13227",2019-05-27,"25",11
"13228",2019-05-27,"26",4
"13229",2019-05-27,"27",12
"13230",2019-05-27,"28",10
"13231",2019-05-27,"29",6
"13232",2019-05-27,"30",4
"13233",2019-05-27,"31",4
"13234",2019-05-27,"32",1
"13235",2019-05-27,"33",20
"13236",2019-05-27,"34",5
"13237",2019-05-27,"35",5
"13238",2019-05-27,"36",6
"13239",2019-05-27,"37",18
"13240",2019-05-27,"38",12
"13241",2019-05-27,"39",11
"13242",2019-05-27,"40",4
"13243",2019-05-27,"41",8
"13244",2019-05-27,"42",8
"13245",2019-05-27,"43",2
"13246",2019-05-27,"44",4
"13247",2019-05-27,"45",6
"13248",2019-05-27,"46",4
"13249",2019-05-27,"47",7
"13250",2019-05-27,"48",8
"13251",2019-05-27,"49",9
"13252",2019-05-27,"50",8
"13253",2019-05-28,"01",57
"13254",2019-05-28,"02",20
"13255",2019-05-28,"03",50
"13256",2019-05-28,"04",9
"13257",2019-05-28,"05",6
"13258",2019-05-28,"06",9
"13259",2019-05-28,"07",22
"13260",2019-05-28,"08",33
"13261",2019-05-28,"09",15
"13262",2019-05-28,"10",24
"13263",2019-05-28,"11",12
"13264",2019-05-28,"12",7
"13265",2019-05-28,"13",20
"13266",2019-05-28,"14",11
"13267",2019-05-28,"15",36
"13268",2019-05-28,"16",16
"13269",2019-05-28,"17",10
"13270",2019-05-28,"18",6
"13271",2019-05-28,"19",13
"13272",2019-05-28,"20",2
"13273",2019-05-28,"21",12
"13274",2019-05-28,"22",9
"13275",2019-05-28,"23",8
"13276",2019-05-28,"24",22
"13277",2019-05-28,"25",9
"13278",2019-05-28,"26",4
"13279",2019-05-28,"27",17
"13280",2019-05-28,"28",14
"13281",2019-05-28,"29",7
"13282",2019-05-28,"30",7
"13283",2019-05-28,"31",7
"13284",2019-05-28,"32",8
"13285",2019-05-28,"33",47
"13286",2019-05-28,"34",10
"13287",2019-05-28,"35",4
"13288",2019-05-28,"36",3
"13289",2019-05-28,"37",29
"13290",2019-05-28,"38",9
"13291",2019-05-28,"39",14
"13292",2019-05-28,"40",13
"13293",2019-05-28,"41",7
"13294",2019-05-28,"42",4
"13295",2019-05-28,"44",6
"13296",2019-05-28,"45",6
"13297",2019-05-28,"46",4
"13298",2019-05-28,"47",8
"13299",2019-05-28,"48",9
"13300",2019-05-28,"49",14
"13301",2019-05-28,"50",5
"13302",2019-05-29,"01",46
"13303",2019-05-29,"02",23
"13304",2019-05-29,"03",46
"13305",2019-05-29,"04",9
"13306",2019-05-29,"05",4
"13307",2019-05-29,"06",14
"13308",2019-05-29,"07",15
"13309",2019-05-29,"08",41
"13310",2019-05-29,"09",9
"13311",2019-05-29,"10",28
"13312",2019-05-29,"11",9
"13313",2019-05-29,"12",11
"13314",2019-05-29,"13",7
"13315",2019-05-29,"14",15
"13316",2019-05-29,"15",13
"13317",2019-05-29,"16",24
