"","ARREST_DATE","cd_id","Arrest.Count","borough_id","borough_cd_id"
"2028",2018-10-13,"44",4,"3",344
"2029",2018-10-13,"45",2,"3",345
"2030",2018-10-13,"46",3,"3",346
"2031",2018-10-13,"47",4,"3",347
"2032",2018-10-13,"48",10,"3",348
"2033",2018-10-13,"49",19,"5",549
"2034",2018-10-13,"50",4,"5",550
"2035",2018-10-14,"01",22,"1",101
"2036",2018-10-14,"02",2,"1",102
"2037",2018-10-14,"03",13,"1",103
"2038",2018-10-14,"04",4,"1",104
"2039",2018-10-14,"05",5,"1",105
"2040",2018-10-14,"06",7,"1",106
"2041",2018-10-14,"07",14,"1",107
"2042",2018-10-14,"08",25,"1",108
"2043",2018-10-14,"09",12,"1",109
"2044",2018-10-14,"10",22,"1",110
"2045",2018-10-14,"11",19,"2",211
"2046",2018-10-14,"12",5,"2",212
"2047",2018-10-14,"13",8,"2",213
"2048",2018-10-14,"14",16,"2",214
"2049",2018-10-14,"15",18,"2",215
"2050",2018-10-14,"16",14,"2",216
"2051",2018-10-14,"17",3,"2",217
"2052",2018-10-14,"18",14,"2",218
"2053",2018-10-14,"19",9,"4",419
"2054",2018-10-14,"21",6,"4",421
"2055",2018-10-14,"22",7,"1",122
"2056",2018-10-14,"23",7,"4",423
"2057",2018-10-14,"24",4,"4",424
"2058",2018-10-14,"25",14,"4",425
"2059",2018-10-14,"26",3,"4",426
"2060",2018-10-14,"27",9,"4",427
"2061",2018-10-14,"28",4,"4",428
"2062",2018-10-14,"29",3,"4",429
"2063",2018-10-14,"30",6,"4",430
"2064",2018-10-14,"31",12,"4",431
"2065",2018-10-14,"32",1,"4",432
"2066",2018-10-14,"33",26,"3",333
"2067",2018-10-14,"34",5,"3",334
"2068",2018-10-14,"35",8,"3",335
"2069",2018-10-14,"36",1,"3",336
"2070",2018-10-14,"37",24,"3",337
"2071",2018-10-14,"38",4,"3",338
"2072",2018-10-14,"39",10,"3",339
"2073",2018-10-14,"40",7,"3",340
"2074",2018-10-14,"41",4,"3",341
"2075",2018-10-14,"42",3,"3",342
"2076",2018-10-14,"43",3,"1",143
"2077",2018-10-14,"44",6,"3",344
"2078",2018-10-14,"45",5,"3",345
"2079",2018-10-14,"46",1,"3",346
"2080",2018-10-14,"47",13,"3",347
"2081",2018-10-14,"48",12,"3",348
"2082",2018-10-14,"49",18,"5",549
"2083",2018-10-14,"50",4,"5",550
"2084",2018-10-15,"01",54,"1",101
"2085",2018-10-15,"02",12,"1",102
"2086",2018-10-15,"03",34,"1",103
"2087",2018-10-15,"04",1,"1",104
"2088",2018-10-15,"05",12,"1",105
"2089",2018-10-15,"06",4,"1",106
"2090",2018-10-15,"07",13,"1",107
"2091",2018-10-15,"08",29,"1",108
"2092",2018-10-15,"09",10,"1",109
"2093",2018-10-15,"10",12,"1",110
"2094",2018-10-15,"11",12,"2",211
"2095",2018-10-15,"12",13,"2",212
"2096",2018-10-15,"13",13,"2",213
"2097",2018-10-15,"14",16,"2",214
"2098",2018-10-15,"15",20,"2",215
"2099",2018-10-15,"16",15,"2",216
"2100",2018-10-15,"17",6,"2",217
"2101",2018-10-15,"18",12,"2",218
"2102",2018-10-15,"19",8,"4",419
"2103",2018-10-15,"21",6,"4",421
"2104",2018-10-15,"22",11,"1",122
"2105",2018-10-15,"23",10,"4",423
"2106",2018-10-15,"24",10,"4",424
"2107",2018-10-15,"25",7,"4",425
"2108",2018-10-15,"26",1,"4",426
"2109",2018-10-15,"27",15,"4",427
"2110",2018-10-15,"28",8,"4",428
"2111",2018-10-15,"30",10,"4",430
"2112",2018-10-15,"31",8,"4",431
"2113",2018-10-15,"32",5,"4",432
"2114",2018-10-15,"33",19,"3",333
"2115",2018-10-15,"34",7,"3",334
"2116",2018-10-15,"35",5,"3",335
"2117",2018-10-15,"36",13,"3",336
"2118",2018-10-15,"37",37,"3",337
"2119",2018-10-15,"38",5,"3",338
"2120",2018-10-15,"39",5,"3",339
"2121",2018-10-15,"40",14,"3",340
"2122",2018-10-15,"41",8,"3",341
"2123",2018-10-15,"42",1,"3",342
"2124",2018-10-15,"43",7,"1",143
"2125",2018-10-15,"44",8,"3",344
"2126",2018-10-15,"46",4,"3",346
"2127",2018-10-15,"47",9,"3",347
"2128",2018-10-15,"48",6,"3",348
"2129",2018-10-15,"49",19,"5",549
"2130",2018-10-15,"50",6,"5",550
"2131",2018-10-16,"01",61,"1",101
"2132",2018-10-16,"02",11,"1",102
"2133",2018-10-16,"03",47,"1",103
"2134",2018-10-16,"04",4,"1",104
"2135",2018-10-16,"05",9,"1",105
"2136",2018-10-16,"06",13,"1",106
"2137",2018-10-16,"07",12,"1",107
"2138",2018-10-16,"08",37,"1",108
"2139",2018-10-16,"09",11,"1",109
"2140",2018-10-16,"10",31,"1",110
"2141",2018-10-16,"11",22,"2",211
"2142",2018-10-16,"12",14,"2",212
"2143",2018-10-16,"13",8,"2",213
"2144",2018-10-16,"14",9,"2",214
"2145",2018-10-16,"15",23,"2",215
"2146",2018-10-16,"16",21,"2",216
"2147",2018-10-16,"17",7,"2",217
"2148",2018-10-16,"18",3,"2",218
"2149",2018-10-16,"19",24,"4",419
"2150",2018-10-16,"21",11,"4",421
"2151",2018-10-16,"22",7,"1",122
"2152",2018-10-16,"23",19,"4",423
"2153",2018-10-16,"24",10,"4",424
"2154",2018-10-16,"25",18,"4",425
"2155",2018-10-16,"26",5,"4",426
"2156",2018-10-16,"27",12,"4",427
"2157",2018-10-16,"28",21,"4",428
"2158",2018-10-16,"29",12,"4",429
"2159",2018-10-16,"30",9,"4",430
"2160",2018-10-16,"31",5,"4",431
"2161",2018-10-16,"32",8,"4",432
"2162",2018-10-16,"33",36,"3",333
"2163",2018-10-16,"34",17,"3",334
"2164",2018-10-16,"35",13,"3",335
"2165",2018-10-16,"36",5,"3",336
"2166",2018-10-16,"37",25,"3",337
"2167",2018-10-16,"38",12,"3",338
"2168",2018-10-16,"39",1,"3",339
"2169",2018-10-16,"40",18,"3",340
"2170",2018-10-16,"41",19,"3",341
"2171",2018-10-16,"42",5,"3",342
"2172",2018-10-16,"43",7,"1",143
"2173",2018-10-16,"44",6,"3",344
"2174",2018-10-16,"45",11,"3",345
"2175",2018-10-16,"46",4,"3",346
"2176",2018-10-16,"47",11,"3",347
"2177",2018-10-16,"48",5,"3",348
"2178",2018-10-16,"49",23,"5",549
"2179",2018-10-16,"50",6,"5",550
"2180",2018-10-17,"01",49,"1",101
"2181",2018-10-17,"02",12,"1",102
"2182",2018-10-17,"03",53,"1",103
"2183",2018-10-17,"04",5,"1",104
"2184",2018-10-17,"05",12,"1",105
"2185",2018-10-17,"06",4,"1",106
"2186",2018-10-17,"07",17,"1",107
"2187",2018-10-17,"08",41,"1",108
"2188",2018-10-17,"09",16,"1",109
"2189",2018-10-17,"10",37,"1",110
"2190",2018-10-17,"11",19,"2",211
"2191",2018-10-17,"12",8,"2",212
"2192",2018-10-17,"13",6,"2",213
"2193",2018-10-17,"14",29,"2",214
"2194",2018-10-17,"15",26,"2",215
"2195",2018-10-17,"16",15,"2",216
"2196",2018-10-17,"17",10,"2",217
"2197",2018-10-17,"18",8,"2",218
"2198",2018-10-17,"19",20,"4",419
"2199",2018-10-17,"20",2,"4",420
"2200",2018-10-17,"21",11,"4",421
"2201",2018-10-17,"22",14,"1",122
"2202",2018-10-17,"23",13,"4",423
"2203",2018-10-17,"24",24,"4",424
"2204",2018-10-17,"25",13,"4",425
"2205",2018-10-17,"26",8,"4",426
"2206",2018-10-17,"27",17,"4",427
"2207",2018-10-17,"28",22,"4",428
"2208",2018-10-17,"29",4,"4",429
"2209",2018-10-17,"30",9,"4",430
"2210",2018-10-17,"31",4,"4",431
"2211",2018-10-17,"32",6,"4",432
"2212",2018-10-17,"33",55,"3",333
"2213",2018-10-17,"34",9,"3",334
"2214",2018-10-17,"35",8,"3",335
"2215",2018-10-17,"36",2,"3",336
"2216",2018-10-17,"37",49,"3",337
"2217",2018-10-17,"38",14,"3",338
"2218",2018-10-17,"39",11,"3",339
"2219",2018-10-17,"40",16,"3",340
"2220",2018-10-17,"41",9,"3",341
"2221",2018-10-17,"43",14,"1",143
"2222",2018-10-17,"44",11,"3",344
"2223",2018-10-17,"45",3,"3",345
"2224",2018-10-17,"46",8,"3",346
"2225",2018-10-17,"47",10,"3",347
"2226",2018-10-17,"48",15,"3",348
"2227",2018-10-17,"49",44,"5",549
"2228",2018-10-17,"50",4,"5",550
"2229",2018-10-18,"01",63,"1",101
"2230",2018-10-18,"02",11,"1",102
"2231",2018-10-18,"03",44,"1",103
"2232",2018-10-18,"04",6,"1",104
"2233",2018-10-18,"05",12,"1",105
"2234",2018-10-18,"06",7,"1",106
"2235",2018-10-18,"07",13,"1",107
"2236",2018-10-18,"08",36,"1",108
"2237",2018-10-18,"09",11,"1",109
"2238",2018-10-18,"10",23,"1",110
"2239",2018-10-18,"11",8,"2",211
"2240",2018-10-18,"12",9,"2",212
"2241",2018-10-18,"13",18,"2",213
"2242",2018-10-18,"14",18,"2",214
"2243",2018-10-18,"15",21,"2",215
"2244",2018-10-18,"16",27,"2",216
"2245",2018-10-18,"17",10,"2",217
"2246",2018-10-18,"18",6,"2",218
"2247",2018-10-18,"19",9,"4",419
"2248",2018-10-18,"20",3,"4",420
"2249",2018-10-18,"21",12,"4",421
"2250",2018-10-18,"22",6,"1",122
"2251",2018-10-18,"23",19,"4",423
"2252",2018-10-18,"24",3,"4",424
"2253",2018-10-18,"25",11,"4",425
"2254",2018-10-18,"26",3,"4",426
"2255",2018-10-18,"27",18,"4",427
"2256",2018-10-18,"28",10,"4",428
"2257",2018-10-18,"29",4,"4",429
"2258",2018-10-18,"30",9,"4",430
"2259",2018-10-18,"31",3,"4",431
"2260",2018-10-18,"32",6,"4",432
"2261",2018-10-18,"33",51,"3",333
"2262",2018-10-18,"34",12,"3",334
"2263",2018-10-18,"35",4,"3",335
"2264",2018-10-18,"36",4,"3",336
"2265",2018-10-18,"37",32,"3",337
"2266",2018-10-18,"38",6,"3",338
"2267",2018-10-18,"39",11,"3",339
"2268",2018-10-18,"40",9,"3",340
"2269",2018-10-18,"41",6,"3",341
"2270",2018-10-18,"42",3,"3",342
"2271",2018-10-18,"43",9,"1",143
"2272",2018-10-18,"44",6,"3",344
"2273",2018-10-18,"45",6,"3",345
"2274",2018-10-18,"46",9,"3",346
"2275",2018-10-18,"47",7,"3",347
"2276",2018-10-18,"48",4,"3",348
"2277",2018-10-18,"49",28,"5",549
"2278",2018-10-18,"50",9,"5",550
"2279",2018-10-19,"01",42,"1",101
"2280",2018-10-19,"02",12,"1",102
"2281",2018-10-19,"03",47,"1",103
"2282",2018-10-19,"04",5,"1",104
"2283",2018-10-19,"05",11,"1",105
"2284",2018-10-19,"06",12,"1",106
"2285",2018-10-19,"07",11,"1",107
"2286",2018-10-19,"08",23,"1",108
"2287",2018-10-19,"09",16,"1",109
"2288",2018-10-19,"10",25,"1",110
"2289",2018-10-19,"11",13,"2",211
"2290",2018-10-19,"12",17,"2",212
"2291",2018-10-19,"13",9,"2",213
"2292",2018-10-19,"14",22,"2",214
"2293",2018-10-19,"15",22,"2",215
"2294",2018-10-19,"16",21,"2",216
"2295",2018-10-19,"17",12,"2",217
"2296",2018-10-19,"18",3,"2",218
"2297",2018-10-19,"19",10,"4",419
"2298",2018-10-19,"20",2,"4",420
"2299",2018-10-19,"21",12,"4",421
"2300",2018-10-19,"22",9,"1",122
"2301",2018-10-19,"23",11,"4",423
"2302",2018-10-19,"24",11,"4",424
"2303",2018-10-19,"25",14,"4",425
"2304",2018-10-19,"26",5,"4",426
"2305",2018-10-19,"27",14,"4",427
"2306",2018-10-19,"28",15,"4",428
"2307",2018-10-19,"29",4,"4",429
"2308",2018-10-19,"30",12,"4",430
"2309",2018-10-19,"31",8,"4",431
"2310",2018-10-19,"32",3,"4",432
"2311",2018-10-19,"33",39,"3",333
"2312",2018-10-19,"34",7,"3",334
"2313",2018-10-19,"35",12,"3",335
"2314",2018-10-19,"36",6,"3",336
"2315",2018-10-19,"37",32,"3",337
"2316",2018-10-19,"38",5,"3",338
"2317",2018-10-19,"39",11,"3",339
"2318",2018-10-19,"40",15,"3",340
"2319",2018-10-19,"41",8,"3",341
"2320",2018-10-19,"42",10,"3",342
"2321",2018-10-19,"43",5,"1",143
"2322",2018-10-19,"44",6,"3",344
"2323",2018-10-19,"45",4,"3",345
"2324",2018-10-19,"46",4,"3",346
"2325",2018-10-19,"47",13,"3",347
"2326",2018-10-19,"48",12,"3",348
"2327",2018-10-19,"49",16,"5",549
"2328",2018-10-19,"50",4,"5",550
"2329",2018-10-20,"01",31,"1",101
"2330",2018-10-20,"02",10,"1",102
"2331",2018-10-20,"03",30,"1",103
"2332",2018-10-20,"04",4,"1",104
"2333",2018-10-20,"05",9,"1",105
"2334",2018-10-20,"06",8,"1",106
"2335",2018-10-20,"07",12,"1",107
"2336",2018-10-20,"08",39,"1",108
"2337",2018-10-20,"09",8,"1",109
"2338",2018-10-20,"10",26,"1",110
"2339",2018-10-20,"11",18,"2",211
"2340",2018-10-20,"12",5,"2",212
"2341",2018-10-20,"13",16,"2",213
"2342",2018-10-20,"14",17,"2",214
"2343",2018-10-20,"15",15,"2",215
"2344",2018-10-20,"16",22,"2",216
"2345",2018-10-20,"17",12,"2",217
"2346",2018-10-20,"18",2,"2",218
"2347",2018-10-20,"19",6,"4",419
"2348",2018-10-20,"20",3,"4",420
"2349",2018-10-20,"21",5,"4",421
"2350",2018-10-20,"22",13,"1",122
"2351",2018-10-20,"23",9,"4",423
"2352",2018-10-20,"24",7,"4",424
"2353",2018-10-20,"25",12,"4",425
"2354",2018-10-20,"26",2,"4",426
"2355",2018-10-20,"27",13,"4",427
"2356",2018-10-20,"28",16,"4",428
"2357",2018-10-20,"29",1,"4",429
"2358",2018-10-20,"30",4,"4",430
"2359",2018-10-20,"31",7,"4",431
"2360",2018-10-20,"32",3,"4",432
"2361",2018-10-20,"33",28,"3",333
"2362",2018-10-20,"34",4,"3",334
"2363",2018-10-20,"35",4,"3",335
"2364",2018-10-20,"36",7,"3",336
"2365",2018-10-20,"37",20,"3",337
"2366",2018-10-20,"38",13,"3",338
"2367",2018-10-20,"39",5,"3",339
"2368",2018-10-20,"40",14,"3",340
"2369",2018-10-20,"41",7,"3",341
"2370",2018-10-20,"42",6,"3",342
"2371",2018-10-20,"43",1,"1",143
"2372",2018-10-20,"44",4,"3",344
"2373",2018-10-20,"45",5,"3",345
"2374",2018-10-20,"46",2,"3",346
"2375",2018-10-20,"47",8,"3",347
"2376",2018-10-20,"48",11,"3",348
"2377",2018-10-20,"49",18,"5",549
"2378",2018-10-20,"50",2,"5",550
"2379",2018-10-21,"01",23,"1",101
"2380",2018-10-21,"02",4,"1",102
"2381",2018-10-21,"03",23,"1",103
"2382",2018-10-21,"04",9,"1",104
"2383",2018-10-21,"05",6,"1",105
"2384",2018-10-21,"06",12,"1",106
"2385",2018-10-21,"07",10,"1",107
"2386",2018-10-21,"08",22,"1",108
"2387",2018-10-21,"09",13,"1",109
"2388",2018-10-21,"10",15,"1",110
"2389",2018-10-21,"11",11,"2",211
"2390",2018-10-21,"12",3,"2",212
"2391",2018-10-21,"13",7,"2",213
"2392",2018-10-21,"14",18,"2",214
"2393",2018-10-21,"15",13,"2",215
"2394",2018-10-21,"16",11,"2",216
"2395",2018-10-21,"17",4,"2",217
"2396",2018-10-21,"18",4,"2",218
"2397",2018-10-21,"19",9,"4",419
"2398",2018-10-21,"21",5,"4",421
"2399",2018-10-21,"22",7,"1",122
"2400",2018-10-21,"23",11,"4",423
"2401",2018-10-21,"24",8,"4",424
"2402",2018-10-21,"25",16,"4",425
"2403",2018-10-21,"26",2,"4",426
"2404",2018-10-21,"27",10,"4",427
"2405",2018-10-21,"28",12,"4",428
"2406",2018-10-21,"29",2,"4",429
"2407",2018-10-21,"30",3,"4",430
"2408",2018-10-21,"31",6,"4",431
"2409",2018-10-21,"32",5,"4",432
"2410",2018-10-21,"33",15,"3",333
"2411",2018-10-21,"34",7,"3",334
"2412",2018-10-21,"35",6,"3",335
"2413",2018-10-21,"36",1,"3",336
"2414",2018-10-21,"37",21,"3",337
"2415",2018-10-21,"38",6,"3",338
"2416",2018-10-21,"39",7,"3",339
"2417",2018-10-21,"40",9,"3",340
"2418",2018-10-21,"41",2,"3",341
"2419",2018-10-21,"42",4,"3",342
"2420",2018-10-21,"43",4,"1",143
"2421",2018-10-21,"44",6,"3",344
"2422",2018-10-21,"45",4,"3",345
"2423",2018-10-21,"46",1,"3",346
"2424",2018-10-21,"47",11,"3",347
"2425",2018-10-21,"48",10,"3",348
"2426",2018-10-21,"49",16,"5",549
"2427",2018-10-21,"50",6,"5",550
"2428",2018-10-22,"01",32,"1",101
"2429",2018-10-22,"02",10,"1",102
"2430",2018-10-22,"03",31,"1",103
"2431",2018-10-22,"04",8,"1",104
"2432",2018-10-22,"05",7,"1",105
"2433",2018-10-22,"06",3,"1",106
"2434",2018-10-22,"07",17,"1",107
"2435",2018-10-22,"08",22,"1",108
"2436",2018-10-22,"09",15,"1",109
"2437",2018-10-22,"10",22,"1",110
"2438",2018-10-22,"11",11,"2",211
"2439",2018-10-22,"12",18,"2",212
"2440",2018-10-22,"13",9,"2",213
"2441",2018-10-22,"14",28,"2",214
"2442",2018-10-22,"15",31,"2",215
"2443",2018-10-22,"16",24,"2",216
"2444",2018-10-22,"17",7,"2",217
"2445",2018-10-22,"18",21,"2",218
"2446",2018-10-22,"19",4,"4",419
"2447",2018-10-22,"20",2,"4",420
"2448",2018-10-22,"21",4,"4",421
"2449",2018-10-22,"22",13,"1",122
"2450",2018-10-22,"23",9,"4",423
"2451",2018-10-22,"25",6,"4",425
"2452",2018-10-22,"26",9,"4",426
"2453",2018-10-22,"27",22,"4",427
"2454",2018-10-22,"28",13,"4",428
"2455",2018-10-22,"29",5,"4",429
"2456",2018-10-22,"30",4,"4",430
"2457",2018-10-22,"31",5,"4",431
"2458",2018-10-22,"32",8,"4",432
"2459",2018-10-22,"33",39,"3",333
"2460",2018-10-22,"34",5,"3",334
"2461",2018-10-22,"35",10,"3",335
"2462",2018-10-22,"37",28,"3",337
"2463",2018-10-22,"38",2,"3",338
"2464",2018-10-22,"39",10,"3",339
"2465",2018-10-22,"40",8,"3",340
"2466",2018-10-22,"41",6,"3",341
"2467",2018-10-22,"42",6,"3",342
"2468",2018-10-22,"43",6,"1",143
"2469",2018-10-22,"44",8,"3",344
"2470",2018-10-22,"45",12,"3",345
"2471",2018-10-22,"46",5,"3",346
"2472",2018-10-22,"47",2,"3",347
"2473",2018-10-22,"48",6,"3",348
"2474",2018-10-22,"49",22,"5",549
"2475",2018-10-22,"50",6,"5",550
"2476",2018-10-23,"01",38,"1",101
"2477",2018-10-23,"02",10,"1",102
"2478",2018-10-23,"03",39,"1",103
"2479",2018-10-23,"04",1,"1",104
"2480",2018-10-23,"05",11,"1",105
"2481",2018-10-23,"06",13,"1",106
"2482",2018-10-23,"07",14,"1",107
"2483",2018-10-23,"08",46,"1",108
"2484",2018-10-23,"09",10,"1",109
"2485",2018-10-23,"10",27,"1",110
"2486",2018-10-23,"11",16,"2",211
"2487",2018-10-23,"12",3,"2",212
"2488",2018-10-23,"13",9,"2",213
"2489",2018-10-23,"14",17,"2",214
"2490",2018-10-23,"15",24,"2",215
"2491",2018-10-23,"16",22,"2",216
"2492",2018-10-23,"17",8,"2",217
"2493",2018-10-23,"18",4,"2",218
"2494",2018-10-23,"19",10,"4",419
"2495",2018-10-23,"20",1,"4",420
"2496",2018-10-23,"21",13,"4",421
"2497",2018-10-23,"22",7,"1",122
"2498",2018-10-23,"23",12,"4",423
"2499",2018-10-23,"24",15,"4",424
"2500",2018-10-23,"25",6,"4",425
"2501",2018-10-23,"26",8,"4",426
"2502",2018-10-23,"27",22,"4",427
"2503",2018-10-23,"28",21,"4",428
"2504",2018-10-23,"29",2,"4",429
"2505",2018-10-23,"30",8,"4",430
"2506",2018-10-23,"31",8,"4",431
"2507",2018-10-23,"32",8,"4",432
"2508",2018-10-23,"33",38,"3",333
"2509",2018-10-23,"34",16,"3",334
"2510",2018-10-23,"35",5,"3",335
"2511",2018-10-23,"36",3,"3",336
"2512",2018-10-23,"37",20,"3",337
"2513",2018-10-23,"38",9,"3",338
"2514",2018-10-23,"39",14,"3",339
"2515",2018-10-23,"40",25,"3",340
"2516",2018-10-23,"41",16,"3",341
"2517",2018-10-23,"42",3,"3",342
"2518",2018-10-23,"43",7,"1",143
"2519",2018-10-23,"44",4,"3",344
"2520",2018-10-23,"45",9,"3",345
"2521",2018-10-23,"46",5,"3",346
"2522",2018-10-23,"47",15,"3",347
"2523",2018-10-23,"48",11,"3",348
"2524",2018-10-23,"49",24,"5",549
"2525",2018-10-23,"50",5,"5",550
"2526",2018-10-24,"01",51,"1",101
"2527",2018-10-24,"02",11,"1",102
"2528",2018-10-24,"03",41,"1",103
"2529",2018-10-24,"04",10,"1",104
"2530",2018-10-24,"05",5,"1",105
"2531",2018-10-24,"06",6,"1",106
"2532",2018-10-24,"07",16,"1",107
"2533",2018-10-24,"08",41,"1",108
"2534",2018-10-24,"09",13,"1",109
"2535",2018-10-24,"10",33,"1",110
"2536",2018-10-24,"11",18,"2",211
"2537",2018-10-24,"12",10,"2",212
"2538",2018-10-24,"13",29,"2",213
"2539",2018-10-24,"14",16,"2",214
"2540",2018-10-24,"15",23,"2",215
"2541",2018-10-24,"16",17,"2",216
"2542",2018-10-24,"17",15,"2",217
"2543",2018-10-24,"18",6,"2",218
"2544",2018-10-24,"19",13,"4",419
"2545",2018-10-24,"20",6,"4",420
"2546",2018-10-24,"21",11,"4",421
"2547",2018-10-24,"22",19,"1",122
"2548",2018-10-24,"23",11,"4",423
"2549",2018-10-24,"24",11,"4",424
"2550",2018-10-24,"25",16,"4",425
"2551",2018-10-24,"26",4,"4",426
"2552",2018-10-24,"27",15,"4",427
"2553",2018-10-24,"28",16,"4",428
"2554",2018-10-24,"29",9,"4",429
"2555",2018-10-24,"30",5,"4",430
"2556",2018-10-24,"31",12,"4",431
"2557",2018-10-24,"32",6,"4",432
"2558",2018-10-24,"33",39,"3",333
"2559",2018-10-24,"34",9,"3",334
"2560",2018-10-24,"35",9,"3",335
"2561",2018-10-24,"36",2,"3",336
"2562",2018-10-24,"37",24,"3",337
"2563",2018-10-24,"38",10,"3",338
"2564",2018-10-24,"39",15,"3",339
"2565",2018-10-24,"40",17,"3",340
"2566",2018-10-24,"41",7,"3",341
"2567",2018-10-24,"42",1,"3",342
"2568",2018-10-24,"43",10,"1",143
"2569",2018-10-24,"44",4,"3",344
"2570",2018-10-24,"45",7,"3",345
"2571",2018-10-24,"46",6,"3",346
"2572",2018-10-24,"47",19,"3",347
"2573",2018-10-24,"48",5,"3",348
"2574",2018-10-24,"49",29,"5",549
"2575",2018-10-24,"50",4,"5",550
"2576",2018-10-25,"01",40,"1",101
"2577",2018-10-25,"02",8,"1",102
"2578",2018-10-25,"03",44,"1",103
"2579",2018-10-25,"04",3,"1",104
"2580",2018-10-25,"05",3,"1",105
"2581",2018-10-25,"06",6,"1",106
"2582",2018-10-25,"07",26,"1",107
"2583",2018-10-25,"08",35,"1",108
"2584",2018-10-25,"09",19,"1",109
"2585",2018-10-25,"10",30,"1",110
"2586",2018-10-25,"11",10,"2",211
"2587",2018-10-25,"12",9,"2",212
"2588",2018-10-25,"13",12,"2",213
"2589",2018-10-25,"14",21,"2",214
"2590",2018-10-25,"15",20,"2",215
"2591",2018-10-25,"16",19,"2",216
"2592",2018-10-25,"17",18,"2",217
"2593",2018-10-25,"18",8,"2",218
"2594",2018-10-25,"19",16,"4",419
"2595",2018-10-25,"20",1,"4",420
"2596",2018-10-25,"21",12,"4",421
"2597",2018-10-25,"22",8,"1",122
"2598",2018-10-25,"23",20,"4",423
"2599",2018-10-25,"24",6,"4",424
"2600",2018-10-25,"25",12,"4",425
"2601",2018-10-25,"26",8,"4",426
"2602",2018-10-25,"27",31,"4",427
"2603",2018-10-25,"28",10,"4",428
"2604",2018-10-25,"29",3,"4",429
"2605",2018-10-25,"30",7,"4",430
"2606",2018-10-25,"31",11,"4",431
"2607",2018-10-25,"32",4,"4",432
"2608",2018-10-25,"33",38,"3",333
"2609",2018-10-25,"34",3,"3",334
"2610",2018-10-25,"35",14,"3",335
"2611",2018-10-25,"36",12,"3",336
"2612",2018-10-25,"37",42,"3",337
"2613",2018-10-25,"38",8,"3",338
"2614",2018-10-25,"39",7,"3",339
"2615",2018-10-25,"40",25,"3",340
"2616",2018-10-25,"41",6,"3",341
"2617",2018-10-25,"42",5,"3",342
"2618",2018-10-25,"43",5,"1",143
"2619",2018-10-25,"44",8,"3",344
"2620",2018-10-25,"45",6,"3",345
"2621",2018-10-25,"46",5,"3",346
"2622",2018-10-25,"47",30,"3",347
"2623",2018-10-25,"48",9,"3",348
"2624",2018-10-25,"49",22,"5",549
"2625",2018-10-25,"50",4,"5",550
"2626",2018-10-26,"01",43,"1",101
"2627",2018-10-26,"02",15,"1",102
"2628",2018-10-26,"03",29,"1",103
"2629",2018-10-26,"04",13,"1",104
"2630",2018-10-26,"05",5,"1",105
"2631",2018-10-26,"06",7,"1",106
"2632",2018-10-26,"07",25,"1",107
"2633",2018-10-26,"08",23,"1",108
"2634",2018-10-26,"09",15,"1",109
"2635",2018-10-26,"10",28,"1",110
"2636",2018-10-26,"11",8,"2",211
"2637",2018-10-26,"12",18,"2",212
"2638",2018-10-26,"13",7,"2",213
"2639",2018-10-26,"14",19,"2",214
"2640",2018-10-26,"15",28,"2",215
"2641",2018-10-26,"16",10,"2",216
"2642",2018-10-26,"17",4,"2",217
"2643",2018-10-26,"18",8,"2",218
"2644",2018-10-26,"19",7,"4",419
"2645",2018-10-26,"20",1,"4",420
"2646",2018-10-26,"21",6,"4",421
"2647",2018-10-26,"22",8,"1",122
"2648",2018-10-26,"23",8,"4",423
"2649",2018-10-26,"24",20,"4",424
"2650",2018-10-26,"25",13,"4",425
"2651",2018-10-26,"26",8,"4",426
"2652",2018-10-26,"27",19,"4",427
"2653",2018-10-26,"28",9,"4",428
"2654",2018-10-26,"29",4,"4",429
"2655",2018-10-26,"30",10,"4",430
"2656",2018-10-26,"31",6,"4",431
"2657",2018-10-26,"32",4,"4",432
"2658",2018-10-26,"33",40,"3",333
"2659",2018-10-26,"34",10,"3",334
"2660",2018-10-26,"35",15,"3",335
"2661",2018-10-26,"36",6,"3",336
"2662",2018-10-26,"37",26,"3",337
"2663",2018-10-26,"38",14,"3",338
"2664",2018-10-26,"39",9,"3",339
"2665",2018-10-26,"40",19,"3",340
"2666",2018-10-26,"41",3,"3",341
"2667",2018-10-26,"42",2,"3",342
"2668",2018-10-26,"43",8,"1",143
"2669",2018-10-26,"44",3,"3",344
"2670",2018-10-26,"45",3,"3",345
"2671",2018-10-26,"46",3,"3",346
"2672",2018-10-26,"47",9,"3",347
"2673",2018-10-26,"48",16,"3",348
"2674",2018-10-26,"49",22,"5",549
"2675",2018-10-26,"50",2,"5",550
"2676",2018-10-27,"01",22,"1",101
"2677",2018-10-27,"02",11,"1",102
"2678",2018-10-27,"03",26,"1",103
"2679",2018-10-27,"04",4,"1",104
"2680",2018-10-27,"05",5,"1",105
"2681",2018-10-27,"06",3,"1",106
"2682",2018-10-27,"07",12,"1",107
"2683",2018-10-27,"08",17,"1",108
"2684",2018-10-27,"09",12,"1",109
"2685",2018-10-27,"10",21,"1",110
"2686",2018-10-27,"11",11,"2",211
"2687",2018-10-27,"12",6,"2",212
"2688",2018-10-27,"13",12,"2",213
"2689",2018-10-27,"14",9,"2",214
"2690",2018-10-27,"15",11,"2",215
"2691",2018-10-27,"16",11,"2",216
